periode_data,wilayah,kecamatan,kelurahan,kode_hidran,nama_hidran,longitude,latitude,alamat,kondisi
2023,Jakarta Timur,MATRAMAN,UTAN KAYU SELATAN,132050207008 ,Hidran Kota,"106,865556","-6,206889",JL. KELAPA SAWIT RAYA ( HUK KAYU MANIS X),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,UTAN KAYU SELATAN,132050207008 ,Hidran Kota,"106,867167","-6,204389",JL. PANDAN ( DEPAN CUCI STEAM),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,UTAN KAYU SELATAN,132050207008 ,Hidran Kota,"106,869889","-6,208528",JL. KELAPA TINGGI ( HUK DEKET GAPURA ),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PISANGAN BARU,132050207008 ,Hidran Kota,"106,862528","-6,209361",JL. PISANGAN BARU TENGAH 1 ( DEPAN POS RW,Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PISANGAN BARU,132050207008 ,Hidran Kota,"106,872634","-6,214235",JL. PISANGAN  BARU TIMUR ( DEPAN PUSKES MATRAMAN),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PISANGAN BARU,132050207008 ,Hidran Kota,"106,872583","-6,209611",JL. PISANGAN BARU TIMUR ( HUK JL. SKIP UJUNG),baik
2023,Jakarta Timur,MATRAMAN,PISANGAN BARU,132050207008 ,Hidran Kota,"106,871083","-6,214056",JL. PISANGAN BARU 1 ( HUK DEPAN DEPO GALON DAN GAS),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PISANGAN BARU,132050207008 ,Hidran Kota,"106,868389","-6,214111",JL. PISANGAN BARU 3 ( HUK GG SALIM),Rusak Ringan
2023,Jakarta Selatan,Kebayoran Baru,Melawai,132050207008 ,Hidran Kota,"106,8045895","-6,244231765",Jl.Iskandarsyah I Kel.Melawai Kec.Keb.Baru,Rusak Ringan
2023,Jakarta Selatan,Kebayoran Baru,Melawai,132050207008 ,Hidran Kota,"106,8008165","-6,241482103",Jl.Faletehan depan Peruri Kel.Melawai Kec.Keb.Baru,Rusak Ringan
2023,Jakarta Selatan,Kebayoran Baru,Melawai,132050207008 ,Hidran Kota,"106,8026391","-6,249450824",Jl.Wijaya IX depan SMP 12 Kel.Melawai Kec.Keb.Baru,Baik
2023,Jakarta Selatan,Kebayoran Baru,Melawai,132050207008 ,Hidran Kota,"106,7972702","-6,25147833",Jl.Panglima Polim Raya depan Toko Marmer Jaya Kel.Melawai Kec.Keb.Baru,Baik
2023,Jakarta Selatan,Kebayoran Baru,Kramat Pela,132050207008 ,Hidran Kota,"106,7961889","-6,242013522",Jl.Bulungan depan Gor Kel.Kramat Pela Kec.Keb.Baru,Rusak Ringan
2023,Jakarta Selatan,Kebayoran Baru,Kramat Pela,132050207008 ,Hidran Kota,"106,7972804","-6,244262582",Jl.Bulungan dekat Optik Kel.Kramat Pela Kec.Keb.Baru,Rusak Ringan
2023,Jakarta Selatan,Kebayoran Baru,Kramat Pela,132050207008 ,Hidran Kota,"106,796147","-6,2416197",Jl.Bulungan Sebrang SMA 70 Kel.Kramat Pela Kec.Keb.Baru,Baik
2023,Jakarta Selatan,Kebayoran Baru,Kramat Pela,132050207008 ,Hidran Kota,"106,7882347","-6,244305391",Jl.Gandaria I depan SPBU Kel.Kramat Pela Kec.Keb.Baru,Rusak Ringan
2023,Jakarta Selatan,Kebayoran Baru,Kramat Pela,132050207008 ,Hidran Kota,"106,7942471","-6,245604958",Jl.Barito I/Sungai Sambas Kel.Kramat Pela Kec.Keb.Baru,Baik
2023,Jakarta Timur,Pulo Gadung,Rawamangun,132050207008 ,Hidran Kota,"106,885972","-6,196194","Rawamangun, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta",Baik
2023,Jakarta Timur,Pulo Gadung,Rawamangun,132050207008 ,Hidran Kota,"106,8911348","-6,1944479","Jl. Paus, RT.1/RW.7, Rawamangun, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220",Rusak Ringan
2023,Jakarta Timur,Pulo Gadung,Cipinang,132050207008 ,Hidran Kota,"106,8890516","-6,2065946","Jl. Cipinang Baru Bunder, RT.11/RW.6, Cipinang, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13240",baik
2023,Jakarta Timur,Pulo Gadung,Cipinang,132050207008 ,Hidran Kota,"106,886111","-6,206667","Jl. Cipinang Baru Bunder 24-19, RT.6/RW.1, Cipinang, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13240",baik
2023,Jakarta Timur,Pulo Gadung,Cipinang,132050207008 ,Hidran Kota,"106,893611","-6,2025","Jl. Persahabatan Tim. 38-36, RT.7/RW.3, Cipinang, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13240",baik
2023,Jakarta Timur,Pulo Gadung,Pisangan Timur,132050207008 ,Hidran Kota,"106,881333","-6,213583","Jl. Pisangan Lama Barat, RW.9, Pisangan Tim., Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13230",Rusak Ringan
2023,Jakarta Timur,Pulo Gadung,Pisangan Timur,132050207008 ,Hidran Kota,"106,883333","-6,209167","RT.9/RW.10, Pisangan Tim., Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta",Rusak Ringan
2023,Jakarta Timur,Pulo Gadung,Pisangan Timur,132050207008 ,Hidran Kota,"106,8845472","-6,2117952","Jl. Cipinang Kebembem, RT.14/RW.13, Pisangan Tim., Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13230",Rusak Ringan
2023,Jakarta Timur,Pulo Gadung,Pisangan Timur,132050207008 ,Hidran Kota,"106,876083","-6,215056","Jl. Bekasi Tim. Raya 126-122, RT.1/RW.8, Cipinang Besar Utara, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",baik
2023,Jakarta Timur,Pulo Gadung,Jatinegara Kaum,132050207008 ,Hidran Kota,"106,90275","-6,205861","Jl. Raya Bekasi 21, RT.1/RW.3, Jatinegara Kaum, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13250",Rusak Ringan
2023,Jakarta Timur,Pulo Gadung,Jatinegara Kaum,132050207008 ,Hidran Kota,"106,904389","-6,202333","Jl. Raya Bekasi 1-21, RT.5/RW.3, Jatinegara Kaum, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13250",Rusak Ringan
2023,Jakarta Timur,Pulo Gadung,Jatinegara Kaum,132050207008 ,Hidran Kota,"106,90475","-6,200583","Jl. Raya Bekasi 34-32, RT.10, Jatinegara Kaum, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13250",Rusak Ringan
2023,Jakarta Timur,Pulo Gadung,Jatinegara Kaum,132050207008 ,Hidran Kota,"106,905306","-6,195333","Jl. Raya Bekasi, RT.7/RW.11, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13250",Rusak Ringan
2023,Jakarta Timur,Pulo Gadung,Jatinegara Kaum,132050207008 ,Hidran Kota,"106,9000262","-6,2126876","Jl. Bekasi Timur Raya No.11, RT.3/RW.1, Jatinegara Kaum, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13250",Rusak Ringan
2023,Jakarta Timur,Pulo Gadung,Jatinegara Kaum,132050207008 ,Hidran Kota,"106,904472","-6,202306","Jl. Raya Bekasi 60-7, RW.3, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13250",Rusak Ringan
2023,Jakarta Timur,Cakung,Rawaterate,132050207008 ,Hydrant Kota,"106,9164776","-6,1883578","Jl. Pulogadung, RW.3, Rw. Terate, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13920",Rusak Ringan
2023,Jakarta Timur,Cakung,Rawaterate,132050207008 ,Hydrant Kota,"106,9227697","-6,1942286","Jl. Dr. KRT Radjiman Widyodiningrat, RT.1/RW.5, Rw. Terate, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",Rusak Ringan
2023,Jakarta Timur,Cakung,Jatinegara,132050207008 ,Hydrant Kota,"106,922667","-6,191639","Jl. Dr. Krt. Radjiman Widyodiningrat , RT.5/RW.7, Jatinegara, Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",baik
2023,Jakarta Timur,Cakung,Jatinegara,132050207008 ,Hydrant Kota,"106,921917","-6,198611","Jl. Dr. Krt. Radjiman Widyodiningrat, RT.3/RW.14, Jatinegara, Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",baik
2023,Jakarta Timur,Cakung,Jatinegara,132050207008 ,Hydrant Kota,"106,923722","-6,212889","Jalan Doktor. Krt. Radjiman Widyodiningrat No.6, Jatinegara, Cakung, RT.12/RW.8, Jatinegara, Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",baik
2023,Jakarta Timur,Cakung,Jatinegara,132050207008 ,Hydrant Kota,"106,922806","-6,2065","Jl. Dr. Krt. Radjiman Widyodiningrat No.43, RT.8/RW.7, Jatinegara, Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",Rusak Ringan
2023,Jakarta Timur,Cakung,Jatinegara,132050207008 ,Hydrant Kota,"106,92275","-6,201111","Jl. DR. KRT. Radjiman Widyodiningrat, ,  RT.8/RW.12, Jatinegara, Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",Rusak Ringan
2023,Jakarta Timur,Cakung,Jatinegara,132050207008 ,Hydrant Kota,"106,922306","-6,19975","Jl. Dr. Krt. Radjiman Widyodiningrat, RT.4/RW.14, Jatinegara, Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",Rusak Ringan
2023,Jakarta Timur,Cakung,Jatinegara,132050207008 ,Hydrant Kota,"106,922167","-6,198333","Jl. Swadaya Rw. Buntu No.10, RT.10/RW.14, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",Rusak Ringan
2023,Jakarta Timur,Cakung,Cakung Barat,132050207008 ,Hydrant Kota,"106,932917","-6,182917","Jalan Raya Bekasi, RT.1/RW.1, Cakung Barat, cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13910",Rusak Ringan
2023,Jakarta Timur,Cakung,Cakung Barat,132050207008 ,Hydrant Kota,"106,9348723","-6,1739143","Jalan Inspeksi Pol Ppd, RT.2/RW.7, Cakung Barat, Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13910",Rusak Ringan
2023,Jakarta Timur,Cakung,Cakung Barat,132050207008 ,Hydrant Kota,"106,935861","-6,177083","Jl. Tipar Cakung, RT.5/RW.7, Cakung Bar., Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13910",baik
2023,Jakarta Timur,Cakung,Cakung Barat,132050207008 ,Hydrant Kota,"106,934889","-6,170611","Jl. Tipar Cakung No.17, RT.3/RW.8, Cakung Bar., Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13910",baik
2023,Jakarta Timur,Cakung,Cakung Barat,132050207008 ,Hydrant Kota,"106,9397374","-6,1842561","Jl. Kabel Metal, RT.1/RW.2, Cakung Bar., Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13950",Rusak Ringan
2023,Jakarta Timur,Cakung,Cakung Barat,132050207008 ,Hydrant Kota,"106,942556","-6,184722","Jl. Raya Cakung Cilingcing Barat, RT.2/RW.3, Cakung Bar., Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13910",Rusak Ringan
2023,Jakarta Timur,Cakung,Ujung Menteng,132050207008 ,Hydrant Kota,"106,960111","-6,187806","Jl. Sri Sultan Hamengkubuwono IX, RT.1/RW.4, Ujung Menteng, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13960",baik
2023,Jakarta Timur,Cakung,Ujung Menteng,132050207008 ,Hydrant Kota,"106,9665","-6,19","Jakarta Timur, RT.2/RW.5, Ujung Menteng, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13960",Baik
2023,Jakarta Timur,Cakung,Ujung Menteng,132050207008 ,Hydrant Kota,"106,963972","-6,189","Jl. Sri Sultan Hamengkubuwono IX, RT.6/RW.1, Ujung Menteng, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13960",Baik
2023,Jakarta Timur,Cakung,Penggilingan,132050207008 ,Hydrant Kota,"106,941917","-6,208806","Jl. Komarudin Lama 38-33, RT.11/RW.5, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940",Baik
2023,Jakarta Timur,Cakung,Penggilingan,132050207008 ,Hydrant Kota,"106,942917","-6,205639","Jl. Komarudin Lama 97-55, RT.10/RW.5, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940",Rusak Ringan
2023,Jakarta Timur,Cakung,Penggilingan,132050207008 ,Hydrant Kota,"106,9425","-6,203639","Jl. Komarudin Lama No.83, RT.9/RW.5, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13950",Rusak Ringan
2023,Jakarta Timur,Cakung,Penggilingan,132050207008 ,Hydrant Kota,"106,943028","-6,194306","Jakarta Timur, RT.2/RW.5, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13950",Baik
2023,Jakarta Timur,Cakung,Penggilingan,132050207008 ,Hydrant Kota,"106,934667","-6,190889","Jl. Raya Penggilingan, RT.7/RW.8, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940",Rusak Ringan
2023,Jakarta Timur,Cakung,Penggilingan,132050207008 ,Hydrant Kota,"106,935583","-6,192722","Jl. Raya Penggilingan, RT.2/RW.7, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940",Rusak Ringan
2023,Jakarta Timur,Cakung,Penggilingan,132050207008 ,Hydrant Kota,"106,935111","-6,20025","Jl. Raya Penggilingan 4-75, RT.8/RW.7, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940",Baik
2023,Jakarta Timur,Cakung,Penggilingan,132050207008 ,Hydrant Kota,"106,935222","-6,196278","Jl. Raya Penggilingan, RT.2/RW.7, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940",Baik
2023,Jakarta Timur,Cakung,Penggilingan,132050207008 ,Hydrant Kota,"106,935222","-6,202806","Jl. Raya Penggilingan 1-20, RT.8/RW.6, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940",Baik
2023,Jakarta Timur,Cakung,Penggilingan,132050207008 ,Hydrant Kota,"106,938528","-6,210306","Jl. Raya Penggilingan 82-135, RT.6/RW.5, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940",Baik
2023,Jakarta Timur,Cakung,Penggilingan,132050207008 ,Hydrant Kota,"106,93725","-6,206028","Gg. Merdeka lll, RT.4/RW.6, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940",Baik
2023,Jakarta Timur,Cakung,Pulogebang,132050207008 ,Hydrant Kota,"106,9431813","-6,2125047","Jl. Dr. Sumarno No.30, RW.8, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13950",Baik
2023,Jakarta Timur,Cakung,Pulogebang,132050207008 ,Hydrant Kota,"106,956","-6,200833","Jakarta Timur, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta",Baik
2023,Jakarta Timur,Cakung,Pulogebang,132050207008 ,Hydrant Kota,"106,954806","-6,206444","Jakarta Timur, RT.5/RW.6, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13950",Rusak Ringan
2023,Jakarta Timur,Cakung,Pulogebang,132050207008 ,Hydrant Kota,"106,956917","-6,209694","Jl. Raya Pulo Gebang 24, RT.16/RW.3, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13950",Rusak Ringan
2023,Jakarta Timur,Cakung,Pulogebang,132050207008 ,Hydrant Kota,"106,954671","-6,2160349","6, Jl. Rw. Kuning No.3, RT.6/RW.3, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13950",Rusak Ringan
2023,Jakarta Timur,Cakung,Pulogebang,132050207008 ,Hydrant Kota,"106,959333","-6,207111","Jl. Rw. Kuning, RW.7, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13950",Rusak Ringan
2023,Jakarta Timur,Cakung,Pulogebang,132050207008 ,Hydrant Kota,"106,9619056","-6,1980568","Jl. Rw. Kuning  RT.3/RW.2, Pulo Gebang Kec. Cakung Kota Jakarta Timur Daerah Khusus Ibukota Jakarta",baik
2023,Jakarta Timur,Cakung,Pulogebang,132050207008 ,Hydrant Kota,"106,964583","-6,194556","Jl. Rw. Kuning 8-9, RT.8/RW.2, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13950",Rusak Ringan
2023,Jakarta Timur,Cakung,Pulogebang,132050207008 ,Hydrant Kota,"106,959361","-6,202556",Jln Raya Bekasi Jalan Rawa Kuning RT 03 Rw 05 pulogebang 13950,Rusak Ringan
2023,Jakarta Timur,Cakung,Pulogebang,132050207008 ,Hydrant Kota,"106,95675","-6,210917",Jln Palad HUK Jl. Pulogebang RT 003 RW 04 NO.24 Pulogebang 13950,Rusak Ringan
2023,Jakarta Timur,Cakung,Jatinegara,132050207008 ,Hydrant Kota,"106,909139","-6,196861","Jl. Pulo Kambing II 24-14, RW.11, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",Rusak Ringan
2023,Jakarta Timur,Cakung,Jatinegara,132050207008 ,Hydrant Kota,"106,911306","-6,212028","Jl. Rw. Gelam No.16, RW.9, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",Rusak Ringan
2023,Jakarta Timur,Cakung,Jatinegara,132050207008 ,Hydrant Kota,"106,918611","-6,207056","Jl. Pulobuaran IV, RW.9, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",Rusak Ringan
2023,Jakarta Timur,Cakung,Jatinegara,132050207008 ,Hydrant Kota,"106,913972","-6,204056","Jl. Rw. Gelam V 3, RW.9, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",Rusak Ringan
2023,Jakarta Timur,Cakung,Jatinegara,132050207008 ,Hydrant Kota,"106,916778","-6,205722","Jl. Pulobuaran II 1, RW.9, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",Rusak Ringan
2023,Jakarta Timur,Cakung,Jatinegara,132050207008 ,Hydrant Kota,"106,917861","-6,206583","Jl. Pulobuaran Raya 1, RW.9, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",Rusak Ringan
2023,Jakarta Timur,Cakung,Jatinegara,132050207008 ,Hydrant Kota,"106,917639","-6,204972","Jl. Pulobuaran Raya, RW.9, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",Rusak Ringan
2023,Jakarta Timur,Cakung,Jatinegara,132050207008 ,Hydrant Kota,"106,906083","-6,192722","Jl. Raya Bekasi, RT.9/RW.11, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta",Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,872667","-6,231583",JL. OTISTA III DEPAN RUMAH NO. 28 PORTAL JL. KEBON NANAS SELATAN III RT 1 RW 4 Kelurahan Cipinang Cempedak Kecamatan Jatinegara,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,875944","-6,236722",JL. CIPINANG CEMPEDAK 1 RT 13 RW 2 Kelurahan Cipinang Cempedak PEREMPATAN Belakang kampus Institut Bisnis Nusantara,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,870139","-6,231722",JL. OTISTA III RT 1 RW 7 Kelurahan Cipinang Cempedak Samping Alfamart,baik
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,871639","-6,236861",JL. CIPINANG CEMPEDAK I RT 13 RW 6 Kelurahan Cipinang Cempedak Depan Pusat Dakwah Hidayatullah,baik
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,87375","-6,226694",Jl. Pedati dekat pertigaan masjid Assa'adatul ikhlashiyah,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,877806","-6,238306",Jl. DI Panjaitan depan toko genteng dan depan tamansari skyhive,Baik
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,87375","-6,232583",Jl. Otista III Komp. I RW 2 Cipinang cempedak dekat sdn 02 cc dekat perempatan jl. Otista III RT 2 RW 2,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,8703424","-6,2389376",Jl. Cawang Baru Kelurahan Cipinang Cempedak Depan SMA 1 Cawang Baru,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,8663929","-6,2364357",Jl. Taman simanjuntak Barat kelurahan Cipinang cempedak,baik
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,873778","-6,242694",Jl. Cawang baru tengah depan jl. Biru laut VIII Kelurahan Cipinang Cemepedak,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,876278","-6,23875",Jl. Cipinang cempedak III sebrang samping pos RW 3 Kelurahan Cipinang Cempedak,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,8737531","-6,2426529",Jl. Cipinang cempedak II sebrang gedung komisi ASN dan depan rumah 14A,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Bali mester,132050207008 ,Hidran Kota,"106,867222","-6,225028",JL. Jatinegera Timur RW 1 Kelurahan Balimester Depan Bengkel Motor Terminal Kampung Melayu,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Bali mester,132050207008 ,Hidran Kota,"106,868083","-6,223139",JL. JATINEGARA TIMUR RW 2 Kelurahan Balimester Depan Jl. Limo,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Bali mester,132050207008 ,Hidran Kota,"106,867111","-6,219083",Jl. Jatinegara Barat Kelurahan Bali Mester Depan Bank BRI,baik
2023,Jakarta Timur,Jatinegara,Bali mester,132050207008 ,Hidran Kota,"106,862667","-6,213944",Jl. Matraman Raya RW 6 Kelurahan Bali Mester Depan Kantor POS Indonesia,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Bali mester,132050207008 ,Hidran Kota,"106,866","-6,215444",Jl. Matraman raya dekat tangga halte transjakarta,baik
2023,Jakarta Timur,Jatinegara,Bali mester,132050207008 ,Hidran Kota,"106,868083","-6,223139",Jl. Jatinegara timur raya RW 2 Kelurahan Bali Mester dekat jalan limo,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Bali mester,132050207008 ,Hidran Kota,"106,86575","-6,222583",Jl. Raya jatinegara barat depan rusun jatinegara Barat,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Bali mester,132050207008 ,Hidran Kota,"106,864806","-6,220111",Jl. Raya jatinegara barat dekat RS hermina,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Rawa Bunga,132050207008 ,Hidran Kota,"106,87425","-6,220806",Jl. DI Panjaitan RW 5 Kelurahan Rawa Bunga Depan Kantor Telkom,baik
2023,Jakarta Timur,Jatinegara,Rawa Bunga,132050207008 ,Hidran Kota,"106,871361","-6,215389",Jl. Bekasi barat RW 3 Kelurahan Rawa Bunga sebrang stasiun Jatinegara,baik
2023,Jakarta Timur,Jatinegara,Rawa Bunga,132050207008 ,Hidran Kota,"106,867722","-6,215528",Jl. Bekasi barat dekat halte transjakarta dan sebrang jl bekasi barat VI,baik
2023,Jakarta Timur,Jatinegara,Kampung Melayu,132050207008 ,Hidran Kota,"106,865944","-6,223278",JL. JATINEGARA BARAT Depan Universitas Az Zahra,baik
2023,Jakarta Timur,Jatinegara,Bidara Cina,132050207008 ,Hidran Kota,"106,867278","-6,226639",Jl. Otista Raya Pertigaan Jl. Pedati,baik
2023,Jakarta Timur,Jatinegara,Bidara Cina,132050207008 ,Hidran Kota,"106,868861","-6,237167",Jl. Otista Raya depan MC donald,baik
2023,Jakarta Timur,Jatinegara,Bidara Cina,132050207008 ,Hidran Kota,"106,867","-6,226444",Jl. Otista Raya Kelurahan Bidara Cina sebrang toko new jakarta,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Besar Selatan,132050207008 ,Hidran Kota,"106,883956","-6,2263734",Jl. Cipinang Jaya Raya Cipinang Besar Selatan depan jl. Cipinang jaya LL,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Besar Selatan,132050207008 ,Hidran Kota,"106,886389","-6,2205",Jl. Cipinang Jaya Raya depan alfamart dan sebrang komplek perumahan cipinan elok,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Besar Utara,132050207008 ,Hidran Kota,"106,886861","-6,216194",Jl. Cipinang Jaya Raya Kelurahan Cipinang Besar Utara samping kanan belakang LP Cipinang,baik
2023,Jakarta Timur,Jatinegara,Cipinang Besar Utara,132050207008 ,Hidran Kota,"106,885056","-6,214611",Jl. Bekasi timur raya Kel. Cipinang Besar Utara depan LP cipinang,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Besar Utara,132050207008 ,Hidran Kota,"106,875806","-6,215167",Jl. Raya bekasi timur Kelurahan Cipinang Besar Utara depan medikal haji jakarta dekat lampu merah,baik
2023,Jakarta Timur,Jatinegara,Cipinang Besar Utara,132050207008 ,Hidran Kota,"106,875694","-6,216806",Jl. Raya bekasi timur IV Kelurahan Cipinang Besar Utara depan futsal leoni dekat kejaksaan negeri Jakarta Timur,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Muara,132050207008 ,Hidran Kota,"106,893028","-6,213444",Jl. I gusti ngurah rai depan gudang alfa mart,baik
2023,Jakarta Timur,Jatinegara,Cipinang Muara,132050207008 ,Hidran Kota,"106,886472","-6,227583",Jl. Cipinang muara raya depan kantor kelurahan Cipinang muara,baik
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008 ,Hidran Kota,"106,9223351","-6,2306676","Jl. Raden Inten II, RT.1/RW.7, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440",baik
